4.85,4.85,4.85,4.85,0.438,0.438,0.438,0.438,1.18,1.18,1.18,-0.223,-1.99,2.13,0.76,0.76,5.89,5.89,5.89,5.89,0.353,0.353,0.353,0.353,1.19,1.19,1.19,0.277,0.56,1.44,0.694,0.694,0
6.05,6.05,6.05,6.05,0.647,0.647,0.647,0.647,1.82,1.82,1.82,-0.323,-1.99,1.75,0.868,0.868,5.93,5.93,5.93,5.93,0.562,0.562,0.562,0.562,1.33,1.33,1.33,0.178,-0.44,1.89,0.813,0.813,0
4.58,4.58,4.58,4.58,0.632,0.632,0.632,0.632,1.47,1.47,1.47,-0.293,-2.99,1.75,0.705,0.705,9.19,9.19,9.19,9.19,0.526,0.526,0.526,0.526,1.71,1.71,1.71,0.207,-1.44,0.67,0.875,0.875,0
3.52,3.52,3.52,3.52,0.471,0.471,0.471,0.471,1.91,1.91,1.91,0.194,1.34,1.33,0.677,0.677,4.52,4.52,4.52,4.52,0.333,0.333,0.333,0.333,1.79,1.79,1.79,-0.306,-2.66,1.75,0.69,0.69,1
6.69,6.69,6.69,6.69,0.667,0.667,0.667,0.667,0.58,0.58,0.58,0.372,7.01,1.11,0.861,0.861,4.19,4.19,4.19,4.19,0.529,0.529,0.529,0.529,0.51,0.51,0.51,-0.128,-2.99,2.67,0.778,0.778,1
6.69,6.69,6.69,6.69,0.4,0.4,0.4,0.4,1.03,1.03,1.03,0.237,0.56,1.33,0.787,0.787,7.22,7.22,7.22,7.22,0.556,0.556,0.556,0.556,0.32,0.32,0.32,-0.151,1.01,2.13,0.869,0.869,1
5.98,5.98,5.98,5.98,0.5,0.5,0.5,0.5,0.3,0.3,0.3,0.349,6.56,1.44,0.814,0.814,3.18,3.18,3.18,3.18,0.6,0.6,0.6,0.6,0.66,0.66,0.66,0.468,3.01,0.67,0.887,0.887,1
5.35,5.35,5.35,5.35,0.375,0.375,0.375,0.375,1.14,1.14,1.14,-0.456,-3.99,1.75,0.743,0.743,5.5,5.5,5.5,5.5,0.579,0.579,0.579,0.579,0.84,0.84,0.84,0.044,-1.44,0.89,0.897,0.897,0
4.59,4.59,4.59,4.59,0.476,0.476,0.476,0.476,0.67,0.67,0.67,-0.333,-3.09,2,0.845,0.845,5.45,5.45,5.45,5.45,0.625,0.625,0.625,0.625,0.59,0.59,0.59,0.166,2.56,1.33,0.802,0.802,1
6.55,6.55,6.55,6.55,0.421,0.421,0.421,0.421,0.74,0.74,0.74,-0.286,-2.99,1.38,0.78,0.78,4.27,4.27,4.27,4.27,0.545,0.545,0.545,0.545,0.71,0.71,0.71,0.214,3.56,0.89,0.735,0.735,0
8.33,8.33,8.33,8.33,0.412,0.412,0.412,0.412,1.09,1.09,1.09,0.521,4.01,1.67,0.729,0.729,3.56,3.56,3.56,3.56,0.55,0.55,0.55,0.55,1.51,1.51,1.51,0.021,2.01,2.33,0.858,0.858,0
5.79,5.79,5.79,5.79,0.455,0.455,0.455,0.455,1.71,1.71,1.71,-0.002,0.01,1.5,0.833,0.833,4.78,4.78,4.78,4.78,0.647,0.647,0.647,0.647,1.05,1.05,1.05,0.498,3.56,2,0.82,0.82,1
4.85,4.85,4.85,4.85,0.45,0.45,0.45,0.45,0.3,0.3,0.3,0.405,5.01,1.11,0.803,0.803,4.25,4.25,4.25,4.25,0.522,0.522,0.522,0.522,0.25,0.25,0.25,-0.095,-2.99,2.11,0.726,0.726,0
5.89,5.89,5.89,5.89,0.444,0.444,0.444,0.444,0.72,0.72,0.72,0.36,11,1.56,0.79,0.79,4.42,4.42,4.42,4.42,0.5,0.5,0.5,0.5,0.25,0.25,0.25,-0.173,-0.99,1.78,0.876,0.876,1
5.12,5.12,5.12,5.12,0.368,0.368,0.368,0.368,0.45,0.45,0.45,0.382,7.01,1.78,0.796,0.796,9.49,9.49,9.49,9.49,0.4,0.4,0.4,0.4,1.43,1.43,1.43,0.019,-2.55,1,0.808,0.808,0
6.05,6.05,6.05,6.05,0.632,0.632,0.632,0.632,0.62,0.62,0.62,-0.14,-1.99,2.89,0.851,0.851,4.31,4.31,4.31,4.31,0.667,0.667,0.667,0.667,0.72,0.72,0.72,0.286,1.56,1.67,0.818,0.818,1
4.52,4.52,4.52,4.52,0.421,0.421,0.421,0.421,0.73,0.73,0.73,0.169,0.01,2.13,0.773,0.773,3.81,3.81,3.81,3.81,0.524,0.524,0.524,0.524,1.02,1.02,1.02,0.669,6.56,1.56,0.88,0.88,0
4.17,4.17,4.17,4.17,0.4,0.4,0.4,0.4,0.67,0.67,0.67,0.464,5.01,1.44,0.8,0.8,3.52,3.52,3.52,3.52,0.381,0.381,0.381,0.381,1.2,1.2,1.2,-0.036,1.01,2.22,0.811,0.811,1
4.75,4.75,4.75,4.75,0.6,0.6,0.6,0.6,0.73,0.73,0.73,-0.38,-1.99,1.75,0.845,0.845,4.44,4.44,4.44,4.44,0.684,0.684,0.684,0.684,0.95,0.95,0.95,0.12,1.56,0.89,0.881,0.881,1
6.69,6.69,6.69,6.69,0.45,0.45,0.45,0.45,0.85,0.85,0.85,0.805,7.01,1.78,0.784,0.784,6.21,6.21,6.21,6.21,0.5,0.5,0.5,0.5,0.84,0.84,0.84,0.305,3.01,2,0.874,0.874,1
5.24,5.24,5.24,5.24,0.381,0.381,0.381,0.381,1.18,1.18,1.18,-0.181,-0.99,1.75,0.747,0.747,6.37,6.37,6.37,6.37,0.409,0.409,0.409,0.409,0.84,0.84,0.84,0.319,1.56,1,0.82,0.82,1
7.22,7.22,7.22,7.22,0.571,0.571,0.571,0.571,1.22,1.22,1.22,-0.027,-0.99,1.38,0.845,0.845,3.18,3.18,3.18,3.18,0.7,0.7,0.7,0.7,1.22,1.22,1.22,0.473,0.56,1,0.825,0.825,1
5.45,5.45,5.45,5.45,0.65,0.65,0.65,0.65,0.38,0.38,0.38,0.348,13.56,0.56,0.844,0.844,4.16,4.16,4.16,4.16,0.35,0.35,0.35,0.35,1.37,1.37,1.37,0.093,1.01,2.5,0.776,0.776,1
6.55,6.55,6.55,6.55,0.476,0.476,0.476,0.476,1.18,1.18,1.18,0.593,4.56,1.22,0.833,0.833,3.56,3.56,3.56,3.56,0.524,0.524,0.524,0.524,0.31,0.31,0.31,-0.152,-2.99,3.13,0.833,0.833,1
4.58,4.58,4.58,4.58,0.65,0.65,0.65,0.65,1.9,1.9,1.9,-0.481,-3.55,1,0.723,0.723,5.35,5.35,5.35,5.35,0.368,0.368,0.368,0.368,1.52,1.52,1.52,0.133,1.01,2.75,0.79,0.79,0
4.78,4.78,4.78,4.78,0.619,0.619,0.619,0.619,1.29,1.29,1.29,0.115,-0.99,1.38,0.786,0.786,4.02,4.02,4.02,4.02,0.381,0.381,0.381,0.381,1.34,1.34,1.34,0.615,1.58,1,0.805,0.805,0
4.85,4.85,4.85,4.85,0.455,0.455,0.455,0.455,0.55,0.55,0.55,-0.266,0.01,2.13,0.826,0.826,6.05,6.05,6.05,6.05,0.545,0.545,0.545,0.545,0.42,0.42,0.42,0.219,5.27,1.67,0.917,0.917,1
4.31,4.31,4.31,4.31,0.636,0.636,0.636,0.636,1.08,1.08,1.08,0.567,2.35,1.56,0.845,0.845,5.12,5.12,5.12,5.12,0.364,0.364,0.364,0.364,1.3,1.3,1.3,0.03,-0.99,1.56,0.773,0.773,0
18.32,18.32,18.32,18.32,0.435,0.435,0.435,0.435,0.91,0.91,0.91,0.107,0.01,1.38,0.796,0.796,4.75,4.75,4.75,4.75,0.565,0.565,0.565,0.565,1.29,1.29,1.29,0.607,2.56,1.89,0.897,0.897,0
4.25,4.25,4.25,4.25,0.682,0.682,0.682,0.682,0.39,0.39,0.39,0.359,13.01,0.89,0.783,0.783,5.89,5.89,5.89,5.89,0.333,0.333,0.333,0.333,0.26,0.26,0.26,-0.141,-3.99,2.44,0.82,0.82,0
4.59,4.59,4.59,4.59,0.435,0.435,0.435,0.435,0.73,0.73,0.73,-0.197,0,2.11,0.746,0.746,3.81,3.81,3.81,3.81,0.522,0.522,0.522,0.522,0.48,0.48,0.48,0.509,10,2,0.842,0.842,1
4.17,4.17,4.17,4.17,0.364,0.364,0.364,0.364,1.43,1.43,1.43,-0.188,-1.98,1.67,0.729,0.729,7.22,7.22,7.22,7.22,0.542,0.542,0.542,0.542,1.45,1.45,1.45,-0.254,-0.99,2.11,0.861,0.861,1
3.52,3.52,3.52,3.52,0.458,0.458,0.458,0.458,0.78,0.78,0.78,0.246,4.01,1.44,0.989,0.989,4.52,4.52,4.52,4.52,0.318,0.318,0.318,0.318,0.54,0.54,0.54,0.163,1.78,2.67,0.832,0.832,0
5.93,5.93,5.93,5.93,0.417,0.417,0.417,0.417,0.96,0.96,0.96,-0.318,-3.99,1.88,0.822,0.822,6.21,6.21,6.21,6.21,0.542,0.542,0.542,0.542,0.68,0.68,0.68,0.182,1.56,1,0.898,0.898,0
6.37,6.37,6.37,6.37,0.48,0.48,0.48,0.48,0.65,0.65,0.65,0.127,1.01,0.89,0.909,0.909,4.14,4.14,4.14,4.14,0.304,0.304,0.304,0.304,0.73,0.73,0.73,-0.373,-3.99,1.89,0.793,0.793,0
4.19,4.19,4.19,4.19,0.44,0.44,0.44,0.44,0.25,0.25,0.25,0.418,18.01,0.67,0.836,0.836,9.19,9.19,9.19,9.19,0.52,0.52,0.52,0.52,0.12,0.12,0.12,-0.082,-3.99,3.67,0.878,0.878,0
4.16,4.16,4.16,4.16,0.375,0.375,0.375,0.375,1,1,1,0.514,4.01,1.67,0.83,0.83,3.56,3.56,3.56,3.56,0.538,0.538,0.538,0.538,1.1,1.1,1.1,0.014,0.01,1.78,0.864,0.864,1
6.55,6.55,6.55,6.55,0.5,0.5,0.5,0.5,0.47,0.47,0.47,0.262,2,1.33,0.878,0.878,5.35,5.35,5.35,5.35,0.292,0.292,0.292,0.292,0.56,0.56,0.56,-0.238,-1.99,2,0.816,0.816,1
4.42,4.42,4.42,4.42,0.652,0.652,0.652,0.652,0.27,0.27,0.27,-0.073,0.01,2.78,0.844,0.844,4.85,4.85,4.85,4.85,0.435,0.435,0.435,0.435,0.39,0.39,0.39,-0.158,-2.09,2.13,0.808,0.808,1
4.75,4.75,4.75,4.75,0.522,0.522,0.522,0.522,1.22,1.22,1.22,-0.33,-2,1.75,0.852,0.852,4.25,4.25,4.25,4.25,0.52,0.52,0.52,0.52,0.89,0.89,0.89,0.17,0.56,1.22,0.829,0.829,1
5.02,5.02,5.02,5.02,0.625,0.625,0.625,0.625,0.91,0.91,0.91,0.46,2.01,2,0.895,0.895,3.52,3.52,3.52,3.52,0.458,0.458,0.458,0.458,1.64,1.64,1.64,0.96,4.19,1.78,0.786,0.786,1
7.22,7.22,7.22,7.22,0.5,0.5,0.5,0.5,0.22,0.22,0.22,0.002,-1.99,3.13,0.845,0.845,4.27,4.27,4.27,4.27,0.538,0.538,0.538,0.538,0.2,0.2,0.2,0.502,15.56,1.33,0.851,0.851,1
5.89,5.89,5.89,5.89,0.429,0.429,0.429,0.429,0.27,0.27,0.27,0.342,4.56,1.22,0.821,0.821,4.59,4.59,4.59,4.59,0.524,0.524,0.524,0.524,0.38,0.38,0.38,0.427,9,1.56,0.831,0.831,1
6.21,6.21,6.21,6.21,0.6,0.6,0.6,0.6,1.4,1.4,1.4,-0.303,-2.99,1.75,0.807,0.807,6.05,6.05,6.05,6.05,0.556,0.556,0.556,0.556,1.18,1.18,1.18,0.164,0.01,2.25,0.912,0.912,1
5.93,5.93,5.93,5.93,0.462,0.462,0.462,0.462,0.48,0.48,0.48,0.167,5.56,0.89,0.833,0.833,6.37,6.37,6.37,6.37,0.48,0.48,0.48,0.48,1.13,1.13,1.13,0.197,-0.44,0.89,0.803,0.803,1
4.78,4.78,4.78,4.78,0.652,0.652,0.652,0.652,1.71,1.71,1.71,1.022,5.89,2.27,0.897,0.897,4.14,4.14,4.14,4.14,0.32,0.32,0.32,0.32,0.78,0.78,0.78,-0.333,-3.99,1.88,0.809,0.809,1
3.81,3.81,3.81,3.81,0.577,0.577,0.577,0.577,0.41,0.41,0.41,-0.141,5,2.88,0.893,0.893,3.56,3.56,3.56,3.56,0.571,0.571,0.571,0.571,0.21,0.21,0.21,0.359,10.56,2.78,0.943,0.943,1
5.98,5.98,5.98,5.98,0.444,0.444,0.444,0.444,0.52,0.52,0.52,-0.239,-0.99,2,0.845,0.845,6.55,6.55,6.55,6.55,0.5,0.5,0.5,0.5,0.47,0.47,0.47,0.261,3.56,1.11,0.783,0.783,0
4.31,4.31,4.31,4.31,0.625,0.625,0.625,0.625,1.1,1.1,1.1,-0.162,-1.99,2,0.88,0.88,5.35,5.35,5.35,5.35,0.346,0.346,0.346,0.346,0.75,0.75,0.75,0.338,1.56,1.33,0.823,0.823,0
9.19,9.19,9.19,9.19,0.556,0.556,0.556,0.556,0.97,0.97,0.97,0.064,2.01,2,0.864,0.864,5.5,5.5,5.5,5.5,0.586,0.586,0.586,0.586,0.89,0.89,0.89,0.564,4.56,1.44,0.905,0.905,0
4.19,4.19,4.19,4.19,0.464,0.464,0.464,0.464,0.66,0.66,0.66,0.125,-0.99,1.11,0.843,0.843,9.49,9.49,9.49,9.49,0.481,0.481,0.481,0.481,0.77,0.77,0.77,-0.375,-4.99,1.67,0.86,0.86,0
4.44,4.44,4.44,4.44,0.64,0.64,0.64,0.64,0.59,0.59,0.59,0.186,2.01,1.11,0.837,0.837,6.69,6.69,6.69,6.69,0.333,0.333,0.333,0.333,0.93,0.93,0.93,-0.314,-0.99,1.44,0.824,0.824,0
3.18,3.18,3.18,3.18,0.654,0.654,0.654,0.654,0.63,0.63,0.63,0.319,2.01,1.56,0.867,0.867,4.75,4.75,4.75,4.75,0.567,0.567,0.567,0.567,0.69,0.69,0.69,0.378,4.01,2.67,0.82,0.82,0
5.12,5.12,5.12,5.12,0.36,0.36,0.36,0.36,0.21,0.21,0.21,0.406,15.56,1.44,0.835,0.835,4.59,4.59,4.59,4.59,0.545,0.545,0.545,0.545,0.74,0.74,0.74,-0.077,-1.99,1,0.804,0.804,0
4.17,4.17,4.17,4.17,0.385,0.385,0.385,0.385,1.02,1.02,1.02,0.292,0,0.89,0.805,0.805,5.93,5.93,5.93,5.93,0.522,0.522,0.522,0.522,0.99,0.99,0.99,-0.208,-2.99,1.44,0.814,0.814,1
4.58,4.58,4.58,4.58,0.704,0.704,0.704,0.704,0.95,0.95,0.95,0.389,3.01,1.56,0.887,0.887,6.21,6.21,6.21,6.21,0.481,0.481,0.481,0.481,1.19,1.19,1.19,-0.111,-0.99,1.78,0.885,0.885,1
5.45,5.45,5.45,5.45,0.654,0.654,0.654,0.654,1.12,1.12,1.12,0.155,0.56,1.25,0.857,0.857,3.56,3.56,3.56,3.56,0.567,0.567,0.567,0.567,1.34,1.34,1.34,0.155,0.56,1.88,0.92,0.92,1
4.85,4.85,4.85,4.85,0.481,0.481,0.481,0.481,1.19,1.19,1.19,-0.632,-5.32,0.89,0.812,0.812,5.24,5.24,5.24,5.24,0.346,0.346,0.346,0.346,1.52,1.52,1.52,-0.445,-3.99,1.5,0.81,0.81,1
3.81,3.81,3.81,3.81,0.571,0.571,0.571,0.571,1.2,1.2,1.2,0.325,-0.88,1.44,0.894,0.894,4.78,4.78,4.78,4.78,0.708,0.708,0.708,0.708,0.66,0.66,0.66,-0.24,-0.99,2,0.857,0.857,0
5.35,5.35,5.35,5.35,0.4,0.4,0.4,0.4,1.09,1.09,1.09,0.339,5.01,3,0.825,0.825,4.25,4.25,4.25,4.25,0.556,0.556,0.556,0.556,1.73,1.73,1.73,-0.175,-1.99,1.5,0.849,0.849,0
3.52,3.52,3.52,3.52,0.464,0.464,0.464,0.464,1.51,1.51,1.51,0.877,3.45,1.86,0.789,0.789,4.02,4.02,4.02,4.02,0.37,0.37,0.37,0.37,1.82,1.82,1.82,1.377,5.27,1.7,0.822,0.822,0
5.02,5.02,5.02,5.02,0.586,0.586,0.586,0.586,1.15,1.15,1.15,0.446,1.01,1,0.89,0.89,4.31,4.31,4.31,4.31,0.68,0.68,0.68,0.68,1.28,1.28,1.28,-0.054,-0.99,1.44,0.855,0.855,1
6.69,6.69,6.69,6.69,0.423,0.423,0.423,0.423,1.08,1.08,1.08,0.17,0.01,1.22,0.819,0.819,4.27,4.27,4.27,4.27,0.536,0.536,0.536,0.536,1.33,1.33,1.33,-0.33,-2.99,2.22,0.878,0.878,1
9.49,9.49,9.49,9.49,0.483,0.483,0.483,0.483,0.9,0.9,0.9,0.149,-0.99,0.78,0.796,0.796,4.16,4.16,4.16,4.16,0.357,0.357,0.357,0.357,0.94,0.94,0.94,-0.351,-2.99,1,0.759,0.759,1
4.42,4.42,4.42,4.42,0.567,0.567,0.567,0.567,1.59,1.59,1.59,0.134,1.01,1.96,0.832,0.832,4.44,4.44,4.44,4.44,0.692,0.692,0.692,0.692,1.2,1.2,1.2,0.634,2.26,1.44,0.839,0.839,1
7.45,7.45,7.45,7.45,0.407,0.407,0.407,0.407,0.64,0.64,0.64,-0.018,-3,2.75,0.817,0.817,5.79,5.79,5.79,5.79,0.552,0.552,0.552,0.552,0.55,0.55,0.55,0.482,5.56,1.56,0.878,0.878,1
