5.23,5.23,5.23,5.23,0.5,0.5,0.5,0.5,0.44,0.44,0.44,-0.233,-2.99,1.38,0.844,0.844,7.05,7.05,7.05,7.05,0.545,0.545,0.545,0.545,0.4,0.4,0.4,0.267,1.56,0.89,0.75,0.75,1
4.33,4.33,4.33,4.33,0.667,0.667,0.667,0.667,0.55,0.55,0.55,0.137,5.56,0.56,0.875,0.875,3.74,3.74,3.74,3.74,0.684,0.684,0.684,0.684,1.57,1.57,1.57,-0.673,-3.99,1,0.757,0.757,1
3.7,3.7,3.7,3.7,0.316,0.316,0.316,0.316,1.24,1.24,1.24,0.547,3.01,1.56,0.847,0.847,3.82,3.82,3.82,3.82,0.4,0.4,0.4,0.4,1.08,1.08,1.08,-0.173,-2.99,0.67,0.793,0.793,0
5.18,5.18,5.18,5.18,0.476,0.476,0.476,0.476,1.14,1.14,1.14,-0.479,-3.99,1.5,0.812,0.812,5.13,5.13,5.13,5.13,0.579,0.579,0.579,0.579,0.43,0.43,0.43,0.199,-0.44,0.56,0.8,0.8,0
4.92,4.92,4.92,4.92,0.375,0.375,0.375,0.375,0.74,0.74,0.74,0.021,-1.44,0.89,0.775,0.775,4.49,4.49,4.49,4.49,0.391,0.391,0.391,0.391,0.55,0.55,0.55,-0.301,-4.99,1.38,0.676,0.676,0
4.71,4.71,4.71,4.71,0.636,0.636,0.636,0.636,1.28,1.28,1.28,0.154,-0.99,1.62,0.882,0.882,5.54,5.54,5.54,5.54,0.7,0.7,0.7,0.7,1.49,1.49,1.49,0.654,1.12,1.22,0.844,0.844,1
6.44,6.44,6.44,6.44,0.35,0.35,0.35,0.35,1.36,1.36,1.36,-0.049,-2.99,1,0.834,0.834,6.75,6.75,6.75,6.75,0.381,0.381,0.381,0.381,1.96,1.96,1.96,-0.549,-4,0.67,0.692,0.692,1
8.81,8.81,8.81,8.81,0.5,0.5,0.5,0.5,0.85,0.85,0.85,-0.166,-1.99,1.11,0.732,0.732,5.35,5.35,5.35,5.35,0.55,0.55,0.55,0.55,1.73,1.73,1.73,-0.666,-4.99,1.11,0.776,0.776,1
6.3,6.3,6.3,6.3,0.333,0.333,0.333,0.333,1.26,1.26,1.26,0.055,2.01,2,0.814,0.814,3.8,3.8,3.8,3.8,0.409,0.409,0.409,0.409,1.04,1.04,1.04,0.555,3.56,1.78,0.791,0.791,1
4.37,4.37,4.37,4.37,0.478,0.478,0.478,0.478,1.41,1.41,1.41,-0.227,-1,1,0.8,0.8,6.39,6.39,6.39,6.39,0.571,0.571,0.571,0.571,0.8,0.8,0.8,0.273,0.56,1.56,0.72,0.72,1
4.73,4.73,4.73,4.73,0.412,0.412,0.412,0.412,1.74,1.74,1.74,0.331,-0.55,1.3,0.634,0.634,5.09,5.09,5.09,5.09,0.375,0.375,0.375,0.375,1.04,1.04,1.04,-0.169,-2.55,1.4,0.799,0.799,0
5.33,5.33,5.33,5.33,0.455,0.455,0.455,0.455,1.16,1.16,1.16,-0.321,0.01,2,0.792,0.792,4.55,4.55,4.55,4.55,0.435,0.435,0.435,0.435,0.82,0.82,0.82,0.282,3.56,0.89,0.775,0.775,0
8.81,8.81,8.81,8.81,0.452,0.452,0.452,0.452,0.67,0.67,0.67,-0.219,-3.99,2,0.744,0.744,4.71,4.71,4.71,4.71,0.654,0.654,0.654,0.654,0.63,0.63,0.63,0.281,3.56,1,0.831,0.831,1
3.74,3.74,3.74,3.74,0.607,0.607,0.607,0.607,1.16,1.16,1.16,0.429,0.01,1.11,0.835,0.835,6.75,6.75,6.75,6.75,0.6,0.6,0.6,0.6,1.73,1.73,1.73,-0.071,-1.99,1.44,0.867,0.867,0
6.35,6.35,6.35,6.35,0.483,0.483,0.483,0.483,0.4,0.4,0.4,0.187,0.01,0.89,0.79,0.79,5.09,5.09,5.09,5.09,0.345,0.345,0.345,0.345,0.86,0.86,0.86,-0.313,-1.99,1.11,0.66,0.66,0
5.35,5.35,5.35,5.35,0.556,0.556,0.556,0.556,1.28,1.28,1.28,0.611,9.01,1.44,0.735,0.735,4.92,4.92,4.92,4.92,0.467,0.467,0.467,0.467,0.84,0.84,0.84,0.111,1.01,2.22,0.775,0.775,0
4.37,4.37,4.37,4.37,0.438,0.438,0.438,0.438,0.89,0.89,0.89,-0.299,-3.99,1.5,0.746,0.746,4.43,4.43,4.43,4.43,0.667,0.667,0.667,0.667,0.66,0.66,0.66,0.2,1.56,1,0.829,0.829,0
5.54,5.54,5.54,5.54,0.621,0.621,0.621,0.621,0.57,0.57,0.57,0.237,5.01,0.89,0.803,0.803,6.3,6.3,6.3,6.3,0.581,0.581,0.581,0.581,0.5,0.5,0.5,-0.263,-5,2.33,0.935,0.935,1
6.16,6.16,6.16,6.16,0.5,0.5,0.5,0.5,0.85,0.85,0.85,0.296,1.01,1.44,0.792,0.792,6.89,6.89,6.89,6.89,0.333,0.333,0.333,0.333,1.61,1.61,1.61,-0.204,-0.99,1.33,0.694,0.694,0
6.39,6.39,6.39,6.39,0.571,0.571,0.571,0.571,1.32,1.32,1.32,0.147,-2,1.56,0.73,0.73,4.73,4.73,4.73,4.73,0.452,0.452,0.452,0.452,1.87,1.87,1.87,-0.353,-2.99,1.22,0.716,0.716,1
3.83,3.83,3.83,3.83,0.6,0.6,0.6,0.6,1.2,1.2,1.2,0.346,5.45,2.48,0.808,0.808,4.55,4.55,4.55,4.55,0.448,0.448,0.448,0.448,0.76,0.76,0.76,-0.386,-4.99,2,0.825,0.825,1
5.33,5.33,5.33,5.33,0.516,0.516,0.516,0.516,0.96,0.96,0.96,0.571,3.01,2,0.792,0.792,4.86,4.86,4.86,4.86,0.643,0.643,0.643,0.643,0.98,0.98,0.98,-0.135,-1.99,1.22,0.815,0.815,1
6.44,6.44,6.44,6.44,0.36,0.36,0.36,0.36,1.85,1.85,1.85,0.846,7.27,2,0.951,0.951,5.23,5.23,5.23,5.23,0.44,0.44,0.44,0.44,0.73,0.73,0.73,0.365,1.01,1.44,0.729,0.729,0
6.97,6.97,6.97,6.97,0.581,0.581,0.581,0.581,0.79,0.79,0.79,0.151,1.01,2.63,0.83,0.83,3.95,3.95,3.95,3.95,0.467,0.467,0.467,0.467,0.75,0.75,0.75,0.651,8.56,1.44,0.792,0.792,0
4.79,4.79,4.79,4.79,0.5,0.5,0.5,0.5,0.48,0.48,0.48,-0.314,-2.99,1.75,0.807,0.807,2.66,2.66,2.66,2.66,0.655,0.655,0.655,0.655,0.36,0.36,0.36,0.186,1.56,0.56,0.882,0.882,1
4.75,4.75,4.75,4.75,0.385,0.385,0.385,0.385,0.64,0.64,0.64,0.28,6.01,1.22,0.878,0.878,4.13,4.13,4.13,4.13,0.423,0.423,0.423,0.423,0.79,0.79,0.79,-0.22,-2.99,1.67,0.734,0.734,0
7.05,7.05,7.05,7.05,0.4,0.4,0.4,0.4,0.37,0.37,0.37,0.287,7.01,1.11,0.796,0.796,5.69,5.69,5.69,5.69,0.312,0.312,0.312,0.312,0.35,0.35,0.35,-0.213,1.01,1.78,0.711,0.711,0
2.88,2.88,2.88,2.88,0.594,0.594,0.594,0.594,0.41,0.41,0.41,0.313,2.01,1.22,0.85,0.85,3.82,3.82,3.82,3.82,0.452,0.452,0.452,0.452,0.67,0.67,0.67,-0.187,-1.99,1.78,0.78,0.78,0
4.8,4.8,4.8,4.8,0.485,0.485,0.485,0.485,0.66,0.66,0.66,-0.063,-2.99,1.38,0.733,0.733,4.33,4.33,4.33,4.33,0.667,0.667,0.667,0.667,0.37,0.37,0.37,0.437,2.56,1.22,0.888,0.888,0
3.7,3.7,3.7,3.7,0.407,0.407,0.407,0.407,0.91,0.91,0.91,0.287,0.01,1.33,0.829,0.829,5.18,5.18,5.18,5.18,0.407,0.407,0.407,0.407,1.19,1.19,1.19,-0.213,-3,1.33,0.763,0.763,0
6.27,6.27,6.27,6.27,0.423,0.423,0.423,0.423,0.43,0.43,0.43,0.44,5.01,1.78,0.815,0.815,5.08,5.08,5.08,5.08,0.303,0.303,0.303,0.303,0.38,0.38,0.38,-0.06,0.01,2.67,0.745,0.745,1
4.49,4.49,4.49,4.49,0.357,0.357,0.357,0.357,1.42,1.42,1.42,0.45,0.56,1.67,0.71,0.71,3.74,3.74,3.74,3.74,0.731,0.731,0.731,0.731,0.82,0.82,0.82,-0.036,-1.99,0.56,0.844,0.844,1
6.75,6.75,6.75,6.75,0.484,0.484,0.484,0.484,0.95,0.95,0.95,-0.536,-4.99,0.89,0.807,0.807,8.81,8.81,8.81,8.81,0.393,0.393,0.393,0.393,1.65,1.65,1.65,-0.621,-3.99,1.11,0.742,0.742,0
4.71,4.71,4.71,4.71,0.5,0.5,0.5,0.5,0.78,0.78,0.78,-0.248,-2.99,1.56,0.882,0.882,5.35,5.35,5.35,5.35,0.607,0.607,0.607,0.607,1.11,1.11,1.11,-0.099,0.01,1.63,0.762,0.762,1
6.75,6.75,6.75,6.75,0.429,0.429,0.429,0.429,0.73,0.73,0.73,-0.121,-2.99,0.67,0.77,0.77,4.92,4.92,4.92,4.92,0.469,0.469,0.469,0.469,1.53,1.53,1.53,-0.05,-0.99,1.63,0.802,0.802,1
5.09,5.09,5.09,5.09,0.345,0.345,0.345,0.345,1.37,1.37,1.37,-0.455,-3.99,1.38,0.697,0.697,5.54,5.54,5.54,5.54,0.741,0.741,0.741,0.741,0.79,0.79,0.79,0.045,1.56,1,0.782,0.782,1
6,6,6,6,0.5,0.5,0.5,0.5,1.19,1.19,1.19,0.659,6.01,1.33,0.8,0.8,4.37,4.37,4.37,4.37,0.379,0.379,0.379,0.379,0.68,0.68,0.68,0.159,0,2.22,0.749,0.749,1
4.43,4.43,4.43,4.43,0.483,0.483,0.483,0.483,1.12,1.12,1.12,-0.086,0.01,1.88,0.868,0.868,6.39,6.39,6.39,6.39,0.621,0.621,0.621,0.621,0.7,0.7,0.7,0.413,2.56,1.22,0.901,0.901,0
6.3,6.3,6.3,6.3,0.414,0.414,0.414,0.414,0.64,0.64,0.64,-0.187,1.01,2.13,0.841,0.841,8.12,8.12,8.12,8.12,0.485,0.485,0.485,0.485,0.55,0.55,0.55,0.328,4.03,1.67,0.785,0.785,0
4.71,4.71,4.71,4.71,0.525,0.525,0.525,0.525,0.63,0.63,0.63,0.501,4.01,1.22,0.853,0.853,4.55,4.55,4.55,4.55,0.452,0.452,0.452,0.452,0.7,0.7,0.7,0.001,-1.99,1.67,0.8,0.8,1
5.89,5.89,5.89,5.89,0.564,0.564,0.564,0.564,0.39,0.39,0.39,-0.072,-2.99,2,0.772,0.772,6.44,6.44,6.44,6.44,0.579,0.579,0.579,0.579,0.48,0.48,0.48,0.428,4.56,0.56,0.831,0.831,1
2.66,2.66,2.66,2.66,0.512,0.512,0.512,0.512,1.91,1.91,1.91,0.478,-0.66,1.85,0.858,0.858,3.95,3.95,3.95,3.95,0.465,0.465,0.465,0.465,1.74,1.74,1.74,0.978,1.31,1.67,0.811,0.811,1
5.33,5.33,5.33,5.33,0.455,0.455,0.455,0.455,1.58,1.58,1.58,-0.288,0,1.63,0.783,0.783,4.37,4.37,4.37,4.37,0.41,0.41,0.41,0.41,0.75,0.75,0.75,0.212,1.56,1.78,0.823,0.823,0
4.48,4.48,4.48,4.48,0.55,0.55,0.55,0.55,1.14,1.14,1.14,-0.11,-0.99,1.75,0.801,0.801,4.75,4.75,4.75,4.75,0.59,0.59,0.59,0.59,1.2,1.2,1.2,0.39,1.56,1.56,0.896,0.896,0
3.83,3.83,3.83,3.83,0.628,0.628,0.628,0.628,0.82,0.82,0.82,0.334,2.01,1.33,0.873,0.873,4.92,4.92,4.92,4.92,0.463,0.463,0.463,0.463,1.11,1.11,1.11,-0.166,-0.99,1.78,0.813,0.813,0
5.18,5.18,5.18,5.18,0.455,0.455,0.455,0.455,1.74,1.74,1.74,-0.834,-4.66,0.83,0.773,0.773,6.97,6.97,6.97,6.97,0.73,0.73,0.73,0.73,0.49,0.49,0.49,0.279,4.01,1.22,0.886,0.886,1
4.49,4.49,4.49,4.49,0.342,0.342,0.342,0.342,1.23,1.23,1.23,0.302,0.01,0.89,0.697,0.697,6.75,6.75,6.75,6.75,0.477,0.477,0.477,0.477,0.68,0.68,0.68,0.046,-1.44,1.11,0.819,0.819,1
5.13,5.13,5.13,5.13,0.561,0.561,0.561,0.561,0.8,0.8,0.8,0.278,3.01,1,0.812,0.812,4.43,4.43,4.43,4.43,0.622,0.622,0.622,0.622,1.19,1.19,1.19,-0.454,-3,1,0.827,0.827,1
5.18,5.18,5.18,5.18,0.4,0.4,0.4,0.4,1.46,1.46,1.46,-0.834,-4.66,0.92,0.816,0.816,7.05,7.05,7.05,7.05,0.452,0.452,0.452,0.452,0.49,0.49,0.49,-0.221,-2.99,1.67,0.814,0.814,1
4.79,4.79,4.79,4.79,0.444,0.444,0.444,0.444,0.52,0.52,0.52,0.201,1.01,3,0.705,0.705,2.88,2.88,2.88,2.88,0.737,0.737,0.737,0.737,0.81,0.81,0.81,0.701,8.56,1.22,0.89,0.89,1
3.18,3.18,3.18,3.18,0.333,0.333,0.333,0.333,0.68,0.68,0.68,-0.283,-2.99,1.38,0.717,0.717,3.82,3.82,3.82,3.82,0.489,0.489,0.489,0.489,0.59,0.59,0.59,0.217,1.56,1,0.808,0.808,1
5.35,5.35,5.35,5.35,0.548,0.548,0.548,0.548,0.47,0.47,0.47,-0.262,-4.99,1.63,0.805,0.805,4.33,4.33,4.33,4.33,0.632,0.632,0.632,0.632,0.52,0.52,0.52,0.238,1.56,0.44,0.882,0.882,1
5.23,5.23,5.23,5.23,0.39,0.39,0.39,0.39,1.14,1.14,1.14,0.35,4.01,2.75,0.814,0.814,8.12,8.12,8.12,8.12,0.465,0.465,0.465,0.465,1.49,1.49,1.49,0.85,6.56,2.11,0.819,0.819,0
6.95,6.95,6.95,6.95,0.435,0.435,0.435,0.435,1.19,1.19,1.19,-0.039,-1.99,1.88,0.704,0.704,9.94,9.94,9.94,9.94,0.744,0.744,0.744,0.744,1,1,1,0.461,3.56,1.56,0.922,0.922,0
5.08,5.08,5.08,5.08,0.325,0.325,0.325,0.325,1.44,1.44,1.44,-0.032,-0.99,2.38,0.681,0.681,4.58,4.58,4.58,4.58,0.5,0.5,0.5,0.5,1.54,1.54,1.54,0.468,1.56,1.44,0.809,0.809,0
6.39,6.39,6.39,6.39,0.535,0.535,0.535,0.535,1.33,1.33,1.33,-0.084,-0.99,1.25,0.771,0.771,4.86,4.86,4.86,4.86,0.641,0.641,0.641,0.641,0.86,0.86,0.86,0.416,0.56,1.22,0.803,0.803,0
5.27,5.27,5.27,5.27,0.405,0.405,0.405,0.405,0.29,0.29,0.29,0.363,4.01,0.89,0.809,0.809,6.27,6.27,6.27,6.27,0.455,0.455,0.455,0.455,0.34,0.34,0.34,-0.137,-3.99,1.89,0.82,0.82,1
3.74,3.74,3.74,3.74,0.636,0.636,0.636,0.636,0.6,0.6,0.6,-0.185,-3.99,2.33,0.866,0.866,4.13,4.13,4.13,4.13,0.41,0.41,0.41,0.41,0.9,0.9,0.9,0.13,0.01,1.88,0.81,0.81,1
4.55,4.55,4.55,4.55,0.524,0.524,0.524,0.524,1.47,1.47,1.47,-0.599,-3.99,1.56,0.807,0.807,5.89,5.89,5.89,5.89,0.619,0.619,0.619,0.619,0.59,0.59,0.59,0.172,0.01,1,0.765,0.765,1
4.73,4.73,4.73,4.73,0.444,0.444,0.444,0.444,0.73,0.73,0.73,0.63,5.56,1.56,0.815,0.815,4.8,4.8,4.8,4.8,0.395,0.395,0.395,0.395,0.54,0.54,0.54,0.315,6.01,1.56,0.755,0.755,1
6.44,6.44,6.44,6.44,0.41,0.41,0.41,0.41,0.82,0.82,0.82,-0.195,-3.99,2.22,0.956,0.956,5.09,5.09,5.09,5.09,0.37,0.37,0.37,0.37,1.73,1.73,1.73,-0.099,-2.99,1,0.723,0.723,1
3.83,3.83,3.83,3.83,0.622,0.622,0.622,0.622,0.44,0.44,0.44,-0.094,-3.99,1.63,0.85,0.85,4.37,4.37,4.37,4.37,0.425,0.425,0.425,0.425,0.42,0.42,0.42,0.406,4.56,0.89,0.815,0.815,0
3.95,3.95,3.95,3.95,0.512,0.512,0.512,0.512,1.02,1.02,1.02,-0.461,-3.99,1.38,0.784,0.784,4.48,4.48,4.48,4.48,0.628,0.628,0.628,0.628,1.29,1.29,1.29,0.039,-0.44,0.78,0.793,0.793,0
4.92,4.92,4.92,4.92,0.432,0.432,0.432,0.432,1.09,1.09,1.09,-0.11,-1.99,1.25,0.834,0.834,5.33,5.33,5.33,5.33,0.41,0.41,0.41,0.41,1,1,1,0.39,1.56,1.33,0.722,0.722,1
6.97,6.97,6.97,6.97,0.63,0.63,0.63,0.63,0.44,0.44,0.44,0.081,1.01,0.78,0.837,0.837,5.18,5.18,5.18,5.18,0.415,0.415,0.415,0.415,0.95,0.95,0.95,-0.419,-4.99,1.67,0.819,0.819,1
6.75,6.75,6.75,6.75,0.523,0.523,0.523,0.523,0.28,0.28,0.28,0.363,17.01,1.78,0.796,0.796,5.13,5.13,5.13,5.13,0.614,0.614,0.614,0.614,0.21,0.21,0.21,-0.137,3.01,2.78,0.791,0.791,1
7.05,7.05,7.05,7.05,0.421,0.421,0.421,0.421,1.2,1.2,1.2,-0.349,-3,1.38,0.811,0.811,5.18,5.18,5.18,5.18,0.425,0.425,0.425,0.425,1.03,1.03,1.03,0.151,-0.44,1.22,0.719,0.719,1
5.87,5.87,5.87,5.87,0.39,0.39,0.39,0.39,1.02,1.02,1.02,-0.48,-3.99,1.25,0.819,0.819,4.49,4.49,4.49,4.49,0.396,0.396,0.396,0.396,0.94,0.94,0.94,0.02,0.56,0.78,0.704,0.704,1
4.73,4.73,4.73,4.73,0.41,0.41,0.41,0.41,0.89,0.89,0.89,-0.044,-0.99,2.13,0.77,0.77,3.74,3.74,3.74,3.74,0.725,0.725,0.725,0.725,0.2,0.2,0.2,-0.123,-0.99,2.25,0.861,0.861,0
5.08,5.08,5.08,5.08,0.341,0.341,0.341,0.341,0.72,0.72,0.72,0.146,-0.44,1.22,0.711,0.711,4.86,4.86,4.86,4.86,0.625,0.625,0.625,0.625,0.76,0.76,0.76,0.432,2.01,1.33,0.844,0.844,1
4.48,4.48,4.48,4.48,0.545,0.545,0.545,0.545,0.81,0.81,0.81,0.088,-0.44,0.89,0.796,0.796,4.13,4.13,4.13,4.13,0.429,0.429,0.429,0.429,0.28,0.28,0.28,0.377,6.56,1.33,0.818,0.818,0
5.33,5.33,5.33,5.33,0.447,0.447,0.447,0.447,0.82,0.82,0.82,0.456,3.56,1.56,0.793,0.793,3.7,3.7,3.7,3.7,0.558,0.558,0.558,0.558,1.71,1.71,1.71,-0.354,-2,1,0.848,0.848,1
4.92,4.92,4.92,4.92,0.425,0.425,0.425,0.425,0.64,0.64,0.64,0.467,7,1.56,0.814,0.814,2.88,2.88,2.88,2.88,0.707,0.707,0.707,0.707,0.83,0.83,0.83,-0.033,1.01,2.33,0.817,0.817,1
4.49,4.49,4.49,4.49,0.333,0.333,0.333,0.333,1.12,1.12,1.12,-0.077,-0.99,2,0.752,0.752,4.43,4.43,4.43,4.43,0.634,0.634,0.634,0.634,0.63,0.63,0.63,0.423,5.56,1.89,0.883,0.883,0
5.89,5.89,5.89,5.89,0.556,0.556,0.556,0.556,0.45,0.45,0.45,0.224,3.01,1.44,0.802,0.802,4.37,4.37,4.37,4.37,0.419,0.419,0.419,0.419,0.71,0.71,0.71,-0.276,-3.99,1.78,0.808,0.808,1
